char	iwp	n_word	n_char
溣	1.000000	335	335
溤	1.000000	304	304
溨	1.000000	284	284
溩	1.000000	238	238
溬	1.000000	149	149
溭	1.000000	296	296
溰	1.000000	267	267
溱	1.000000	581	581
溳	1.000000	243	243
溵	1.000000	312	312
溸	1.000000	249	249
溹	1.000000	338	338
溻	1.000000	506	506
溾	1.000000	281	281
溿	1.000000	359	359
滀	1.000000	467	467
滆	1.000000	489	489
滈	1.000000	504	504
滉	1.000000	463	463
滊	1.000000	485	485
滍	1.000000	335	335
滏	1.000000	516	516
滐	1.000000	410	410
滒	1.000000	490	490
滖	1.000000	337	337
滘	1.000000	266	266
滙	1.000000	355	355
滚	1.000000	120	120
滛	1.000000	401	401
滜	1.000000	258	258
滝	1.000000	504	504
滣	1.000000	416	416
滫	1.000000	326	326
滭	1.000000	369	369
滮	1.000000	344	344
滰	1.000000	199	199
滱	1.000000	269	269
滳	1.000000	315	315
滵	1.000000	418	418
滶	1.000000	267	267
滺	1.000000	433	433
滼	1.000000	285	285
滽	1.000000	304	304
漀	1.000000	353	353
漃	1.000000	510	510
漄	1.000000	361	361
漅	1.000000	287	287
漇	1.000000	218	218
漈	1.000000	550	550
漊	1.000000	265	265
漋	1.000000	295	295
漌	1.000000	211	211
漍	1.000000	326	326
漎	1.000000	382	382
漐	1.000000	270	270
漑	1.000000	365	365
漒	1.000000	338	338
漖	1.000000	498	498
漗	1.000000	192	192
漘	1.000000	306	306
漙	1.000000	351	351
漛	1.000000	217	217
漜	1.000000	249	249
漝	1.000000	339	339
漞	1.000000	284	284
漟	1.000000	419	419
漡	1.000000	319	319
漥	1.000000	441	441
漦	1.000000	303	303
漧	1.000000	331	331
漨	1.000000	368	368
漮	1.000000	287	287
漰	1.000000	311	311
漴	1.000000	351	351
漷	1.000000	551	551
漹	1.000000	311	311
漺	1.000000	310	310
漻	1.000000	412	412
漽	1.000000	210	210
潂	1.000000	203	203
潃	1.000000	450	450
潅	1.000000	389	389
潊	1.000000	238	238
潎	1.000000	374	374
潐	1.000000	356	356
潒	1.000000	526	526
潓	1.000000	352	352
潕	1.000000	480	480
潖	1.000000	340	340
潗	1.000000	436	436
潙	1.000000	637	637
潚	1.000000	402	402
潜	1.000000	100	100
潝	1.000000	271	271
潠	1.000000	319	319
潡	1.000000	340	340
潣	1.000000	386	386
潥	1.000000	331	331
潧	1.000000	467	467
潨	1.000000	572	572
潩	1.000000	399	399
潪	1.000000	449	449
潫	1.000000	318	318
潬	1.000000	377	377
潱	1.000000	298	298
潳	1.000000	312	312
潵	1.000000	488	488
潶	1.000000	571	571
潷	1.000000	572	572
潹	1.000000	344	344
潻	1.000000	353	353
潾	1.000000	376	376
澃	1.000000	343	343
澅	1.000000	262	262
澊	1.000000	419	419
澋	1.000000	262	262
澍	1.000000	666	666
澏	1.000000	267	267
澐	1.000000	489	489
澑	1.000000	335	335
澓	1.000000	288	288
澔	1.000000	499	499
澕	1.000000	451	451
澖	1.000000	305	305
澘	1.000000	376	376
澙	1.000000	339	339
澞	1.000000	259	259
澟	1.000000	339	339
澢	1.000000	357	357
澣	1.000000	383	383
澦	1.000000	368	368
澨	1.000000	343	343
澩	1.000000	559	559
澪	1.000000	516	516
澫	1.000000	411	411
澬	1.000000	437	437
澭	1.000000	313	313
澮	1.000000	626	626
澯	1.000000	251	251
澰	1.000000	221	221
澲	1.000000	333	333
澴	1.000000	378	378
澵	1.000000	194	194
澷	1.000000	378	378
澸	1.000000	355	355
澺	1.000000	341	341
澻	1.000000	221	221
澼	1.000000	366	366
澽	1.000000	278	278
澾	1.000000	1	1
澿	1.000000	276	276
濄	1.000000	630	630
濅	1.000000	440	440
濆	1.000000	498	498
濇	1.000000	476	476
濈	1.000000	456	456
濋	1.000000	480	480
濌	1.000000	309	309
濍	1.000000	239	239
濎	1.000000	302	302
濏	1.000000	296	296
濐	1.000000	298	298
濓	1.000000	394	394
濔	1.000000	374	374
濖	1.000000	204	204
濗	1.000000	233	233
濙	1.000000	400	400
濚	1.000000	211	211
濜	1.000000	243	243
濝	1.000000	238	238
濢	1.000000	319	319
濣	1.000000	267	267
濥	1.000000	297	297
濦	1.000000	226	226
濧	1.000000	410	410
濨	1.000000	305	305
濪	1.000000	347	347
濭	1.000000	227	227
濲	1.000000	239	239
濳	1.000000	326	326
濴	1.000000	242	242
濵	1.000000	279	279
濶	1.000000	374	374
濷	1.000000	274	274
濻	1.000000	203	203
濼	1.000000	621	621
濽	1.000000	299	299
濿	1.000000	299	299
瀀	1.000000	343	343
瀁	1.000000	1	1
瀂	1.000000	253	253
瀃	1.000000	228	228
瀄	1.000000	288	288
瀈	1.000000	187	187
瀊	1.000000	278	278
瀌	1.000000	330	330
瀎	1.000000	304	304
瀐	1.000000	233	233
瀒	1.000000	226	226
瀓	1.000000	273	273
瀔	1.000000	233	233
瀖	1.000000	232	232
瀗	1.000000	184	184
瀙	1.000000	449	449
瀜	1.000000	368	368
瀞	1.000000	550	550
瀡	1.000000	533	533
瀢	1.000000	219	219
瀤	1.000000	289	289
瀥	1.000000	193	193
瀩	1.000000	215	215
瀪	1.000000	337	337
瀫	1.000000	270	270
瀬	1.000000	589	589
瀯	1.000000	387	387
瀱	1.000000	212	212
瀳	1.000000	262	262
瀴	1.000000	253	253
瀵	1.000000	528	528
瀶	1.000000	301	301
瀷	1.000000	458	458
瀸	1.000000	319	319
瀹	1.000000	636	636
瀺	1.000000	340	340
瀻	1.000000	362	362
瀽	1.000000	377	377
瀿	1.000000	367	367
灀	1.000000	364	364
灁	1.000000	259	259
灂	1.000000	297	297
灄	1.000000	449	449
灅	1.000000	333	333
灆	1.000000	479	479
灇	1.000000	218	218
灈	1.000000	312	312
灉	1.000000	436	436
灊	1.000000	369	369
灋	1.000000	377	377
灍	1.000000	234	234
灐	1.000000	306	306
灒	1.000000	285	285
灓	1.000000	228	228
灔	1.000000	336	336
灖	1.000000	228	228
灗	1.000000	239	239
灙	1.000000	281	281
灚	1.000000	392	392
灛	1.000000	265	265
灟	1.000000	244	244
灠	1.000000	379	379
灡	1.000000	411	411
灥	1.000000	360	360
灦	1.000000	347	347
灪	1.000000	309	309
灬	1.000000	840	840
灮	1.000000	311	311
灯	1.000000	90	90
灱	1.000000	267	267
灲	1.000000	282	282
灳	1.000000	255	255
灴	1.000000	314	314
灵	1.000000	10	10
灷	1.000000	200	200
灹	1.000000	230	230
灺	1.000000	428	428
灻	1.000000	233	233
灾	1.000000	1000	1000
炁	1.000000	535	535
炂	1.000000	171	171
炃	1.000000	296	296
炄	1.000000	215	215
炇	1.000000	198	198
炈	1.000000	194	194
炋	1.000000	192	192
炌	1.000000	239	239
炍	1.000000	228	228
炏	1.000000	330	330
炐	1.000000	285	285
炑	1.000000	343	343
炓	1.000000	309	309
炗	1.000000	215	215
炘	1.000000	479	479
炚	1.000000	251	251
炛	1.000000	319	319
炟	1.000000	385	385
炠	1.000000	221	221
炡	1.000000	320	320
炢	1.000000	199	199
炣	1.000000	340	340
炤	1.000000	564	564
炥	1.000000	210	210
炦	1.000000	192	192
炧	1.000000	267	267
炨	1.000000	236	236
炩	1.000000	307	307
炪	1.000000	518	518
炰	1.000000	429	429
炱	1.000000	539	539
炲	1.000000	467	467
炴	1.000000	461	461
炵	1.000000	441	441
炶	1.000000	425	425
炻	1.000000	533	533
炾	1.000000	288	288
烀	1.000000	521	521
烄	1.000000	298	298
烅	1.000000	271	271
烆	1.000000	372	372
烇	1.000000	360	360
烉	1.000000	215	215
烋	1.000000	353	353
烌	1.000000	215	215
烍	1.000000	294	294
烎	1.000000	505	505
烐	1.000000	187	187
烑	1.000000	255	255
烒	1.000000	258	258
烓	1.000000	244	244
烔	1.000000	460	460
烕	1.000000	296	296
烖	1.000000	302	302
烗	1.000000	245	245
烚	1.000000	349	349
烛	1.000000	90	90
烞	1.000000	199	199
烟	1.000000	990	990
烠	1.000000	401	401
烡	1.000000	188	188
烢	1.000000	228	228
烣	1.000000	366	366
烮	1.000000	404	404
烰	1.000000	269	269
烱	1.000000	357	357
烲	1.000000	291	291
烳	1.000000	231	231
烵	1.000000	227	227
烶	1.000000	221	221
烸	1.000000	519	519
烺	1.000000	462	462
烻	1.000000	246	246
烼	1.000000	188	188
烾	1.000000	297	297
烿	1.000000	212	212
焀	1.000000	329	329
焁	1.000000	259	259
焂	1.000000	256	256
焃	1.000000	237	237
焄	1.000000	389	389
焅	1.000000	320	320
焆	1.000000	255	255
焇	1.000000	256	256
焈	1.000000	190	190
焋	1.000000	322	322
焌	1.000000	402	402
焍	1.000000	280	280
焎	1.000000	197	197
焏	1.000000	250	250
焐	1.000000	608	608
焔	1.000000	405	405
焛	1.000000	259	259
焜	1.000000	512	512
焝	1.000000	229	229
焞	1.000000	340	340
焟	1.000000	337	337
焠	1.000000	385	385
焢	1.000000	315	315
焣	1.000000	211	211
焤	1.000000	263	263
焥	1.000000	185	185
焧	1.000000	174	174
焨	1.000000	193	193
焪	1.000000	299	299
焫	1.000000	319	319
焬	1.000000	317	317
焭	1.000000	214	214
焮	1.000000	266	266
焯	1.000000	177	177
焱	1.000000	875	875
焲	1.000000	236	236
焳	1.000000	194	194
焴	1.000000	274	274
焵	1.000000	238	238
焷	1.000000	220	220
焸	1.000000	298	298
焺	1.000000	258	258
焼	1.000000	505	505
煁	1.000000	267	267
煂	1.000000	184	184
煄	1.000000	471	471
煆	1.000000	345	345
煇	1.000000	440	440
煈	1.000000	396	396
煋	1.000000	555	555
煍	1.000000	279	279
煏	1.000000	273	273
煐	1.000000	339	339
煑	1.000000	315	315
煓	1.000000	386	386
煔	1.000000	231	231
煕	1.000000	419	419
煖	1.000000	63	63
煗	1.000000	287	287
煘	1.000000	279	279
煚	1.000000	389	389
煛	1.000000	320	320
煝	1.000000	260	260
煟	1.000000	325	325
煠	1.000000	318	318
煡	1.000000	473	473
煣	1.000000	293	293
煪	1.000000	210	210
煫	1.000000	208	208
煭	1.000000	429	429
煯	1.000000	221	221
煰	1.000000	234	234
煳	1.000000	569	569
煹	1.000000	315	315
煺	1.000000	531	531
煻	1.000000	366	366
煼	1.000000	249	249
煾	1.000000	350	350
煿	1.000000	373	373
熀	1.000000	404	404
熁	1.000000	331	331
熂	1.000000	301	301
熃	1.000000	243	243
熆	1.000000	295	295
熈	1.000000	389	389
熉	1.000000	239	239
熋	1.000000	401	401
熌	1.000000	340	340
熍	1.000000	215	215
熎	1.000000	221	221
熐	1.000000	224	224
熑	1.000000	264	264
熕	1.000000	251	251
熗	1.000000	641	641
熘	1.000000	618	618
熚	1.000000	252	252
熛	1.000000	339	339
熝	1.000000	273	273
熞	1.000000	284	284
熡	1.000000	241	241
熢	1.000000	259	259
熣	1.000000	317	317
熤	1.000000	311	311
熥	1.000000	386	386
熦	1.000000	336	336
熧	1.000000	183	183
熩	1.000000	175	175
熪	1.000000	228	228
熫	1.000000	219	219
熭	1.000000	244	244
熮	1.000000	186	186
熯	1.000000	322	322
熰	1.000000	281	281
熶	1.000000	438	438
熷	1.000000	493	493
熸	1.000000	513	513
熺	1.000000	475	475
熻	1.000000	462	462
熼	1.000000	424	424
熽	1.000000	292	292
熿	1.000000	265	265
燀	1.000000	328	328
燂	1.000000	394	394
燄	1.000000	711	711
燅	1.000000	213	213
燆	1.000000	241	241
燇	1.000000	322	322
燊	1.000000	266	266
燋	1.000000	400	400
燌	1.000000	279	279
燍	1.000000	241	241
燏	1.000000	392	392
燑	1.000000	345	345
燓	1.000000	278	278
燖	1.000000	256	256
燗	1.000000	295	295
燘	1.000000	255	255
燚	1.000000	555	555
燛	1.000000	305	305
燡	1.000000	297	297
燢	1.000000	251	251
燣	1.000000	209	209
燤	1.000000	251	251
燨	1.000000	275	275
燩	1.000000	258	258
燪	1.000000	260	260
燫	1.000000	267	267
燬	1.000000	88	88
燯	1.000000	281	281
燰	1.000000	329	329
燱	1.000000	362	362
燲	1.000000	198	198
燳	1.000000	432	432
燵	1.000000	275	275
燸	1.000000	252	252
燺	1.000000	184	184
燽	1.000000	210	210
爀	1.000000	406	406
爁	1.000000	338	338
爂	1.000000	223	223
爃	1.000000	270	270
爄	1.000000	251	251
爅	1.000000	277	277
爇	1.000000	419	419
爈	1.000000	201	201
爉	1.000000	309	309
爊	1.000000	310	310
爋	1.000000	221	221
爌	1.000000	320	320
爏	1.000000	256	256
爑	1.000000	166	166
爒	1.000000	231	231
爓	1.000000	301	301
爔	1.000000	307	307
爕	1.000000	252	252
爖	1.000000	337	337
爗	1.000000	228	228
爙	1.000000	226	226
爚	1.000000	315	315
爜	1.000000	402	402
爝	1.000000	442	442
爞	1.000000	375	375
爟	1.000000	289	289
爠	1.000000	338	338
爡	1.000000	209	209
爢	1.000000	295	295
爣	1.000000	399	399
爤	1.000000	353	353
爥	1.000000	232	232
爦	1.000000	208	208
爧	1.000000	359	359
爩	1.000000	251	251
爫	1.000000	380	380
爮	1.000000	333	333
爯	1.000000	282	282
爴	1.000000	248	248
爼	1.000000	331	331
爿	1.000000	565	565
牁	1.000000	498	498
牂	1.000000	465	465
牃	1.000000	376	376
牄	1.000000	281	281
牅	1.000000	344	344
牊	1.000000	331	331
牋	1.000000	643	643
牎	1.000000	488	488
牐	1.000000	550	550
牑	1.000000	342	342
牓	1.000000	388	388
牔	1.000000	224	224
牕	1.000000	280	280
牗	1.000000	365	365
牚	1.000000	177	177
牞	1.000000	463	463
牣	1.000000	343	343
牥	1.000000	387	387
牦	1.000000	370	370
牨	1.000000	283	283
牪	1.000000	319	319
牫	1.000000	371	371
牬	1.000000	368	368
牭	1.000000	368	368
牮	1.000000	405	405
牰	1.000000	315	315
牱	1.000000	399	399
牳	1.000000	406	406
牶	1.000000	363	363
牷	1.000000	361	361
牻	1.000000	385	385
牼	1.000000	321	321
牿	1.000000	367	367
犂	1.000000	358	358
犃	1.000000	302	302
犅	1.000000	339	339
犆	1.000000	331	331
犇	1.000000	594	594
犈	1.000000	263	263
犉	1.000000	303	303
犌	1.000000	319	319
犏	1.000000	340	340
犐	1.000000	287	287
犑	1.000000	302	302
犓	1.000000	375	375
犔	1.000000	263	263
犕	1.000000	299	299
犗	1.000000	301	301
犘	1.000000	360	360
犙	1.000000	285	285
犚	1.000000	338	338
犜	1.000000	332	332
犝	1.000000	405	405
犞	1.000000	315	315
犠	1.000000	266	266
犡	1.000000	255	255
犣	1.000000	208	208
犤	1.000000	443	443
犥	1.000000	196	196
犦	1.000000	440	440
犨	1.000000	368	368
犩	1.000000	310	310
犪	1.000000	355	355
犫	1.000000	337	337
犭	1.000000	593	593
犮	1.000000	390	390
犱	1.000000	436	436
犲	1.000000	511	511
犳	1.000000	473	473
犴	1.000000	481	481
犹	1.000000	90	90
犻	1.000000	400	400
犼	1.000000	462	462
犽	1.000000	450	450
犾	1.000000	383	383
犿	1.000000	293	293
狁	1.000000	425	425
狅	1.000000	412	412
狆	1.000000	533	533
狇	1.000000	285	285
狊	1.000000	278	278
狋	1.000000	264	264
狌	1.000000	426	426
狏	1.000000	207	207
狑	1.000000	258	258
狔	1.000000	371	371
狕	1.000000	208	208
狖	1.000000	391	391
狘	1.000000	243	243
狚	1.000000	428	428
狛	1.000000	382	382
狜	1.000000	266	266
狟	1.000000	366	366
狢	1.000000	326	326
狣	1.000000	351	351
狤	1.000000	332	332
狥	1.000000	313	313
狦	1.000000	338	338
狧	1.000000	264	264
狨	1.000000	433	433
狪	1.000000	348	348
狫	1.000000	294	294
狴	1.000000	381	381
狵	1.000000	296	296
狶	1.000000	343	343
狺	1.000000	347	347
狾	1.000000	281	281
狿	1.000000	307	307
猀	1.000000	345	345
猂	1.000000	301	301
猄	1.000000	395	395
猅	1.000000	271	271
猆	1.000000	260	260
猈	1.000000	294	294
猉	1.000000	227	227
猋	1.000000	400	400
猌	1.000000	236	236
猍	1.000000	335	335
猎	1.000000	200	200
猏	1.000000	237	237
猐	1.000000	371	371
猑	1.000000	201	201
猒	1.000000	314	314
猓	1.000000	575	575
猔	1.000000	269	269
猘	1.000000	314	314
猚	1.000000	232	232
猟	1.000000	391	391
猣	1.000000	236	236
猤	1.000000	250	250
猦	1.000000	385	385
猧	1.000000	361	361
猨	1.000000	322	322
猪	1.000000	310	310
猫	1.000000	320	320
猬	1.000000	200	200
猭	1.000000	368	368
献	1.000000	30	30
猯	1.000000	308	308
猰	1.000000	393	393
猲	1.000000	315	315
猵	1.000000	365	365
猹	1.000000	424	424
猺	1.000000	350	350
猼	1.000000	321	321
猽	1.000000	308	308
獀	1.000000	252	252
獂	1.000000	274	274
獃	1.000000	1818	1818
獆	1.000000	282	282
獉	1.000000	277	277
獊	1.000000	430	430
獋	1.000000	287	287
獌	1.000000	298	298
獍	1.000000	536	536
獏	1.000000	380	380
獓	1.000000	302	302
獔	1.000000	156	156
獖	1.000000	229	229
獘	1.000000	265	265
獙	1.000000	374	374
獚	1.000000	390	390
獛	1.000000	221	221
獜	1.000000	297	297
獝	1.000000	301	301
獞	1.000000	336	336
獟	1.000000	357	357
獡	1.000000	311	311
獢	1.000000	275	275
獣	1.000000	499	499
獥	1.000000	371	371
獦	1.000000	356	356
獧	1.000000	244	244
獩	1.000000	321	321
獫	1.000000	341	341
獯	1.000000	562	562
獳	1.000000	353	353
獶	1.000000	309	309
獹	1.000000	252	252
獽	1.000000	267	267
獿	1.000000	291	291
玁	1.000000	348	348
玂	1.000000	297	297
玅	1.000000	118	118
玆	1.000000	114	114
玈	1.000000	337	337
玊	1.000000	397	397
玌	1.000000	239	239
玍	1.000000	605	605
玏	1.000000	383	383
玐	1.000000	381	381
玒	1.000000	332	332
玔	1.000000	334	334
玘	1.000000	554	554
玜	1.000000	321	321
玝	1.000000	315	315
玞	1.000000	436	436
玠	1.000000	542	542
玣	1.000000	212	212
玤	1.000000	228	228
玦	1.000000	528	528
玧	1.000000	340	340
玨	1.000000	1	1
玪	1.000000	403	403
玬	1.000000	384	384
玭	1.000000	379	379
玴	1.000000	240	240
玵	1.000000	406	406
玶	1.000000	382	382
玸	1.000000	256	256
玹	1.000000	534	534
玼	1.000000	357	357
玽	1.000000	237	237
玾	1.000000	285	285
玿	1.000000	261	261
珁	1.000000	183	183
珃	1.000000	355	355
珄	1.000000	440	440
珆	1.000000	389	389
珇	1.000000	344	344
珋	1.000000	331	331
珌	1.000000	361	361
珎	1.000000	499	499
珏	1.000000	859	859
珐	1.000000	60	60
珒	1.000000	309	309
珔	1.000000	257	257
珕	1.000000	277	277
珖	1.000000	366	366
珗	1.000000	407	407
珘	1.000000	276	276
珚	1.000000	238	238
珛	1.000000	416	416
珜	1.000000	340	340
珝	1.000000	374	374
珟	1.000000	252	252
珡	1.000000	393	393
珢	1.000000	324	324
珤	1.000000	285	285
珦	1.000000	419	419
珧	1.000000	460	460
珨	1.000000	410	410
珩	1.000000	665	665
珪	1.000000	577	577
珫	1.000000	297	297
珬	1.000000	257	257
珮	1.000000	140	140
珱	1.000000	223	223
珳	1.000000	303	303
珴	1.000000	619	619
珵	1.000000	436	436
珶	1.000000	354	354
珷	1.000000	439	439
珸	1.000000	405	405
珹	1.000000	417	417
珺	1.000000	732	732
珻	1.000000	475	475
珼	1.000000	439	439
珽	1.000000	440	440
珿	1.000000	317	317
琀	1.000000	438	438
琁	1.000000	398	398
琂	1.000000	405	405
琄	1.000000	366	366
琇	1.000000	589	589
琈	1.000000	364	364
琋	1.000000	386	386
琌	1.000000	414	414
琍	1.000000	663	663
琓	1.000000	493	493
琔	1.000000	325	325
琕	1.000000	306	306
琖	1.000000	313	313
琗	1.000000	291	291
琘	1.000000	258	258
琙	1.000000	330	330
琚	1.000000	587	587
琜	1.000000	321	321
琝	1.000000	269	269
琞	1.000000	339	339
琟	1.000000	265	265
琠	1.000000	370	370
琡	1.000000	291	291
琣	1.000000	356	356
琧	1.000000	266	266
琩	1.000000	353	353
琫	1.000000	318	318
琬	1.000000	649	649
琭	1.000000	402	402
琯	1.000000	516	516
琰	1.000000	768	768
琱	1.000000	738	738
琲	1.000000	500	500
琸	1.000000	326	326
琹	1.000000	357	357
琽	1.000000	288	288
琾	1.000000	481	481
瑀	1.000000	574	574
瑂	1.000000	333	333
瑃	1.000000	330	330
瑅	1.000000	437	437
瑆	1.000000	458	458
瑇	1.000000	292	292
瑈	1.000000	360	360
瑉	1.000000	359	359
瑊	1.000000	409	409
瑌	1.000000	193	193
瑍	1.000000	336	336
瑎	1.000000	272	272
瑏	1.000000	448	448
瑐	1.000000	339	339
瑒	1.000000	407	407
瑓	1.000000	287	287
瑔	1.000000	337	337
瑖	1.000000	307	307
瑘	1.000000	273	273
瑝	1.000000	456	456
瑠	1.000000	538	538
瑡	1.000000	339	339
瑢	1.000000	483	483
瑥	1.000000	356	356
瑦	1.000000	376	376
瑧	1.000000	410	410
瑨	1.000000	474	474
瑫	1.000000	312	312
瑬	1.000000	407	407
瑭	1.000000	543	543
瑮	1.000000	346	346
瑱	1.000000	450	450
瑲	1.000000	309	309
瑳	1.000000	367	367
瑴	1.000000	335	335
瑵	1.000000	286	286
瑹	1.000000	295	295
瑺	1.000000	488	488
瑻	1.000000	187	187
瑼	1.000000	242	242
瑽	1.000000	1	1
瑿	1.000000	302	302
璁	1.000000	626	626
璂	1.000000	335	335
璄	1.000000	401	401
璅	1.000000	291	291
璆	1.000000	398	398
璈	1.000000	399	399
璊	1.000000	317	317
璌	1.000000	216	216
璏	1.000000	270	270
璑	1.000000	443	443
璒	1.000000	294	294
璓	1.000000	326	326
璔	1.000000	305	305
璕	1.000000	340	340
璖	1.000000	254	254
璗	1.000000	345	345
璘	1.000000	573	573
璙	1.000000	237	237
璚	1.000000	306	306
璛	1.000000	267	267
璝	1.000000	385	385
璟	1.000000	743	743
璠	1.000000	530	530
璡	1.000000	372	372
璢	1.000000	257	257
璥	1.000000	301	301
璩	1.000000	580	580
璪	1.000000	384	384
璬	1.000000	258	258
璭	1.000000	180	180
璮	1.000000	352	352
璯	1.000000	385	385
璱	1.000000	344	344
璲	1.000000	334	334
璳	1.000000	233	233
璵	1.000000	504	504
璶	1.000000	349	349
璷	1.000000	241	241
璸	1.000000	307	307
璹	1.000000	338	338
璻	1.000000	252	252
璼	1.000000	231	231
璾	1.000000	260	260
瓀	1.000000	283	283
瓁	1.000000	571	571
瓂	1.000000	360	360
瓃	1.000000	249	249
瓄	1.000000	176	176
瓆	1.000000	249	249
瓇	1.000000	293	293
瓈	1.000000	355	355
瓉	1.000000	254	254
瓋	1.000000	203	203
瓌	1.000000	352	352
瓍	1.000000	340	340
瓎	1.000000	261	261
瓐	1.000000	226	226
瓑	1.000000	410	410
瓓	1.000000	298	298
瓕	1.000000	369	369
瓖	1.000000	28	28
瓗	1.000000	206	206
瓘	1.000000	477	477
瓙	1.000000	474	474
瓛	1.000000	371	371
瓝	1.000000	238	238
瓟	1.000000	398	398
瓡	1.000000	294	294
瓥	1.000000	349	349
瓧	1.000000	361	361
瓨	1.000000	390	390
瓩	1.000000	333	333
瓪	1.000000	279	279
瓫	1.000000	240	240
瓬	1.000000	360	360
瓭	1.000000	228	228
瓮	1.000000	553	553
瓰	1.000000	209	209
瓱	1.000000	200	200
瓲	1.000000	177	177
瓳	1.000000	202	202
瓵	1.000000	265	265
瓸	1.000000	197	197
瓹	1.000000	267	267
瓺	1.000000	212	212
瓻	1.000000	276	276
瓼	1.000000	194	194
瓽	1.000000	288	288
瓾	1.000000	196	196
甀	1.000000	283	283
甁	1.000000	454	454
甂	1.000000	265	265
甃	1.000000	430	430
甆	1.000000	295	295
甇	1.000000	197	197
甈	1.000000	272	272
甉	1.000000	212	212
甊	1.000000	313	313
甋	1.000000	263	263
甎	1.000000	282	282
甏	1.000000	524	524
甐	1.000000	205	205
甒	1.000000	310	310
甓	1.000000	519	519
甔	1.000000	258	258
甖	1.000000	177	177
甗	1.000000	390	390
甙	1.000000	724	724
